Score,country,User's lifetime number of transactions,User's language,User is referred? (1=True/0=False),Seconds between user's first booking date and created_at,User's address_status_id,USer's identity_status_id,User's lifetime number of referrals
10,3,6,1,1,452,1,3,0
10,3,6,2,0,2028,3,3,1
10,3,6,2,0,2845,1,3,0
10,3,6,3,0,10454673,1,3,0
10,3,6,2,0,550,1,3,0
10,3,6,3,0,604,1,3,0
10,3,6,2,0,745,1,3,0
10,3,6,2,1,876,1,3,1
10,3,6,2,0,650,1,3,0
10,3,6,4,0,58661,1,3,5
10,3,6,2,0,331,1,3,0
10,3,6,4,0,635,1,3,0
10,3,6,2,1,453,1,3,0
10,3,6,3,0,494,3,3,0
10,3,6,1,0,844,1,3,0
10,3,6,3,0,84993,1,3,0
10,3,6,1,0,873,1,3,0
10,3,6,3,0,419,1,3,0
10,3,6,2,0,795,1,3,0
10,3,6,2,1,173,1,3,1
10,3,6,3,1,950,3,3,1
10,3,6,2,0,227222,1,3,0
10,3,6,1,0,432,1,3,0
10,3,6,2,0,21302,3,3,0
10,3,6,1,0,595,1,3,0
10,3,6,3,0,620,1,3,0
10,3,6,2,0,42942097,1,3,0
10,3,6,2,0,1078,3,3,0
10,3,6,4,0,564952,1,3,4
10,3,6,3,0,1210560,1,3,0
10,3,6,1,0,452,3,3,0
10,3,6,3,1,444,1,3,0
10,3,6,3,0,794,1,3,0
10,3,6,4,0,451137,3,3,2
10,3,6,3,0,331,1,3,0
10,3,6,3,0,5523225,1,3,0
10,3,6,1,0,630,3,3,0
10,3,6,2,0,7433947,1,3,1
10,3,6,4,1,7505853,1,3,0
10,3,6,4,0,36268039,1,3,0
10,3,6,1,0,139739,1,3,0
10,3,6,3,0,474,3,3,0
10,3,6,2,1,509,1,3,0
10,3,6,1,0,1167,3,3,0
10,3,6,1,0,381,3,3,0
10,3,6,3,0,1188,1,3,0
10,3,6,2,1,590,1,3,0
10,3,6,5,1,1834,1,3,0
10,3,6,2,0,231642,3,3,0
10,3,6,3,1,2507,1,3,0
10,3,6,2,0,210031,1,3,0
10,3,6,2,0,260,1,3,1
10,3,6,2,0,750,1,3,0
10,3,6,1,0,14936,1,3,0
10,3,6,1,0,11399,3,3,0
10,3,6,1,0,577708,1,3,0
10,3,6,1,1,649,1,3,0
10,3,6,4,1,835,1,3,0
10,3,6,2,0,384,1,3,0
10,3,6,3,0,168948,2,3,0
10,3,6,1,0,2130,1,3,0
10,3,6,1,0,253,1,3,2
10,3,6,3,1,2090,1,3,0
10,3,6,2,0,479,1,3,0
10,3,6,3,0,3790033,1,3,0
10,3,6,4,0,1271712,1,3,1
10,3,6,2,1,801,1,3,0
10,3,6,3,0,1104,3,3,0
10,3,6,1,1,490,1,3,0
10,3,6,3,0,1310188,1,3,0
10,3,6,3,0,672,1,3,0
10,3,6,2,1,901399,1,3,0
10,3,6,4,0,42788,1,3,0
10,3,6,4,0,2184294,1,3,0
10,3,6,1,1,440,1,3,3
10,3,6,2,0,188083,1,3,0
10,3,6,4,0,767,1,3,0
10,3,6,1,0,324,1,3,0
10,3,6,1,1,520,1,3,0
10,3,6,4,0,6542491,1,3,4
10,3,6,1,0,1151,1,3,1
10,21,6,3,0,720,1,3,0
7,11,6,1,0,3495,1,3,0
10,11,6,2,1,3977,1,3,1
10,11,6,4,0,26651,1,3,0
8,12,6,2,0,715,1,3,0
8,12,6,3,0,496,3,3,0
9,12,6,1,1,478,1,3,1
10,12,6,2,0,1053,1,3,3
10,12,6,3,0,271672,3,3,0
10,12,6,2,1,2909846,1,3,2
10,12,6,3,1,443,1,3,0
10,29,6,1,0,1062,1,3,0
0,4,6,2,0,3278235,1,3,0
0,4,6,2,0,3700,3,3,0
5,4,6,2,0,2321,1,3,1
8,4,6,2,0,254,1,3,0
9,4,6,2,1,211129,1,3,0
9,4,6,2,0,2374528,1,3,0
9,4,6,2,0,601,1,3,0
9,4,6,2,0,1006,1,3,1
10,4,6,2,0,4059141,3,3,0
10,4,6,2,0,565,1,3,0
10,4,6,2,0,18982214,3,3,0
10,4,6,2,0,502,1,3,0
10,4,6,2,0,1603480,1,3,0
10,4,6,2,0,2228,1,3,0
10,4,6,2,1,109558,1,3,0
10,4,6,2,0,181,3,3,2
10,4,6,1,0,353661,1,3,0
10,4,6,2,0,637,1,3,0
10,4,6,2,0,465,1,3,0
10,4,6,1,0,35350034,1,3,22
10,4,6,2,0,639,1,3,0
10,4,6,1,0,1000174,1,3,0
10,4,6,2,1,512,1,3,1
10,4,6,2,1,1042,1,3,2
10,4,6,2,0,422,1,3,0
10,4,6,2,0,425918,3,3,0
10,4,6,2,0,973,1,3,0
10,4,6,2,0,433,1,3,0
10,4,6,5,0,451,1,3,1
10,4,6,2,1,801,1,3,0
10,4,6,2,0,1221,1,3,0
10,4,6,2,0,1412,1,3,0
10,4,6,2,0,1694,1,3,0
10,4,6,1,0,5532153,1,3,0
10,4,6,2,0,1224,1,3,0
10,4,6,1,0,4785117,3,3,0
10,14,6,3,1,1901996,3,3,1
10,14,6,3,0,1740,1,3,0
10,14,6,2,0,408,1,3,0
10,15,6,3,0,1678,1,3,6
10,15,6,2,0,686,1,3,0
10,15,6,5,0,177482,3,3,0
10,15,6,2,0,33798,1,3,0
10,15,6,2,0,340,1,3,0
10,15,6,2,0,762,3,3,3
10,15,6,3,0,284,1,3,0
10,15,6,2,1,446,3,3,1
10,15,6,2,1,259,1,3,0
10,15,6,2,0,439493,1,3,0
10,15,6,2,0,308,3,3,1
8,6,6,3,0,758,1,3,0
10,6,6,3,1,2487701,1,3,0
10,6,6,1,1,497,1,3,0
10,6,6,3,0,6045060,1,3,0
10,6,6,3,0,1910392,1,3,0
10,6,6,3,0,4519,1,3,0
10,6,6,3,0,930,3,3,0
10,6,6,3,0,258,1,3,1
10,6,6,3,0,491,1,3,1
10,6,6,3,0,534,1,3,0
10,6,6,3,0,777,1,3,0
10,6,6,3,0,268,1,3,0
10,6,6,3,0,395,1,3,0
10,6,6,3,0,1150,1,3,0
10,6,6,3,1,523,3,3,0
10,6,6,3,0,3307,1,3,0
10,6,6,3,0,291,1,3,0
10,6,6,3,0,1407,1,3,0
10,6,6,1,1,511,1,3,0
10,6,6,3,0,81929,1,3,0
2,7,6,4,1,5532182,1,3,0
9,7,6,4,0,744,1,3,0
10,7,6,4,1,7857,1,3,0
10,7,6,4,1,4460783,2,3,4
10,7,6,4,0,28429,1,3,0
10,7,6,4,0,15621,3,3,0
10,7,6,4,1,442,3,3,0
10,7,6,1,0,1068,1,3,0
10,7,6,4,0,2002,1,3,0
10,7,6,4,0,423,2,3,0
10,7,6,4,0,955307,2,3,6
9,33,6,1,0,226,3,3,0
10,23,6,3,0,1487,1,3,0
1,34,6,1,1,466,1,3,0
10,24,6,5,1,334131,1,3,0
9,35,6,1,0,1288,3,3,0
8,9,7,3,1,2552,1,2,0
10,18,7,2,0,31656932,3,3,1
10,18,7,2,0,171180,1,3,1
10,2,7,1,0,80591,1,3,0
10,10,7,4,1,212566,1,3,0
10,10,7,1,0,18081,3,3,0
10,10,7,3,0,287,1,3,0
0,3,7,3,0,878,1,3,0
0,3,7,3,0,522,3,3,0
0,3,7,2,0,437,1,3,0
2,3,7,2,0,470,1,3,0
2,3,7,1,0,242354,1,3,0
5,3,7,5,0,518,1,3,0
5,3,7,2,0,150783,1,3,0
5,3,7,4,0,632,1,3,0
5,3,7,1,0,36196,1,3,0
6,3,7,4,1,427105,1,3,4
6,3,7,3,0,561,1,3,0
6,3,7,2,0,540,1,3,0
6,3,7,1,0,578,3,3,0
6,3,7,2,0,2521800,3,3,0
7,3,7,1,0,258207,3,3,111
7,3,7,4,0,14560903,1,3,8
7,3,7,3,0,650,1,3,0
7,3,7,2,0,1004,1,3,0
8,3,7,3,0,538,1,3,0
8,3,7,5,1,1417132,1,3,0
8,3,7,3,0,592,1,3,0
8,3,7,3,0,852,3,3,1
8,3,7,3,0,8050069,1,3,1
8,3,7,1,0,420,1,3,0
8,3,7,1,0,865,1,3,0
8,3,7,1,0,432,1,3,0
9,3,7,3,0,491,1,3,1
9,3,7,3,0,67074,1,3,0
9,3,7,5,0,1641439,1,3,0
9,3,7,2,1,6061,1,3,0
9,3,7,2,0,432002,1,3,0
9,3,7,2,0,882,3,3,1
9,3,7,1,0,135,1,3,0
9,3,7,5,0,317,3,3,0
9,3,7,1,0,19299,1,3,0
9,3,7,1,0,600,1,3,0
9,3,7,2,0,8491356,1,3,0
9,3,7,1,0,1162,1,3,0
9,3,7,2,0,23440705,3,3,0
9,3,7,3,0,624658,3,3,0
9,3,7,2,0,1544,3,3,0
9,3,7,1,0,376,1,3,0
9,3,7,4,0,859,3,3,0
9,3,7,4,0,15049,1,3,0
9,3,7,2,0,1132055,3,3,0
9,3,7,3,0,1074,1,3,0
9,3,7,2,1,250672,3,3,0
9,3,7,1,0,211,1,3,0
9,3,7,1,0,19667,3,3,0
9,3,7,1,0,51276,1,3,1
10,3,7,2,0,1385717,3,3,0
10,3,7,2,0,805,1,3,0
10,3,7,2,0,395,1,3,0
10,3,7,3,0,939,3,3,0
10,3,7,2,0,537,1,3,3
10,3,7,2,0,334,1,3,0
10,3,7,2,0,311,1,3,0
10,3,7,3,0,1436756,1,3,0
10,3,7,3,0,336,1,3,0
10,3,7,4,0,191663,1,3,0
10,3,7,2,0,10177,1,3,0
10,3,7,1,0,1303,1,3,0
10,3,7,1,0,243425,1,3,1
10,3,7,4,0,787669,1,3,0
10,3,7,1,0,11787165,3,3,0
10,3,7,2,0,85553,1,3,0
10,3,7,1,0,355,1,3,2
10,3,7,2,1,288435,1,3,0
10,3,7,1,1,57595,1,3,0
10,3,7,1,0,393,1,3,0
10,3,7,2,1,801566,1,3,0
10,3,7,1,0,10555,3,3,0
10,3,7,1,0,93411,1,3,0
10,3,7,2,0,337,1,3,1
10,3,7,3,0,1365,1,3,1
10,3,7,2,0,5449116,1,3,0
10,3,7,1,0,410739,3,3,0
10,3,7,4,1,3902636,1,3,0
10,3,7,1,0,8278209,1,2,753
10,3,7,1,0,525,1,3,0
10,3,7,3,1,652,3,3,2
10,3,7,2,0,350145,1,3,0
10,3,7,1,0,864604,3,3,0
10,3,7,2,0,1419,3,3,0
10,3,7,2,1,601363,1,3,0
10,3,7,4,0,47299,1,3,0
10,3,7,2,0,606,3,3,0
10,3,7,4,0,338,1,3,0
10,3,7,6,0,416,1,3,0
10,3,7,3,0,2715,3,3,0
10,3,7,2,0,976,1,3,0
10,3,7,2,1,8175554,3,3,0
10,3,7,1,1,166318,1,3,0
10,3,7,1,0,700,1,3,0
10,3,7,1,1,51997594,1,3,2
10,3,7,2,0,49124,1,3,0
10,3,7,2,1,1211,1,3,1
10,3,7,3,0,2680998,1,3,0
10,3,7,1,0,687,1,3,0
10,3,7,2,0,2517427,1,3,0
10,3,7,3,0,2820225,1,3,0
10,3,7,4,0,54631,1,3,0
10,3,7,2,1,763,1,3,0
10,3,7,1,0,293,1,3,0
10,3,7,4,0,664,1,3,0
10,3,7,2,1,629,1,3,4
10,3,7,3,0,942678,1,3,0
10,3,7,6,0,1075,1,3,0
10,3,7,2,0,279,1,3,0
10,3,7,2,0,97415575,1,3,0
10,3,7,3,0,1308,3,3,0
10,3,7,2,0,10458444,1,3,0
10,3,7,4,0,5539580,1,3,0
10,3,7,4,0,18745275,1,3,0
10,3,7,1,0,327,1,3,0
10,3,7,3,1,862,1,3,1
10,3,7,1,0,445,1,3,0
10,3,7,2,0,806,1,3,0
10,3,7,2,0,9705,1,3,1
10,3,7,1,0,351,1,3,0
10,3,7,3,0,77407,1,3,0
10,3,7,2,0,1341,1,3,0
10,3,7,3,1,591,1,3,0
10,3,7,2,0,1303,1,3,0
10,3,7,3,1,334,1,3,0
10,3,7,4,0,925,1,3,0
10,3,7,1,0,519,1,3,0
10,3,7,6,0,32371358,1,3,2
10,3,7,2,1,885190,1,3,0
10,3,7,1,0,106324,1,3,0
10,3,7,4,0,1277,3,3,0
10,3,7,4,0,4294886,1,3,2
10,3,7,2,0,552,1,3,0
10,3,7,2,0,577,1,3,1
10,3,7,2,0,46557,3,3,0
10,3,7,3,1,2895237,1,3,1
10,3,7,1,0,249,1,3,0
10,3,7,4,0,951,1,3,0
10,3,7,1,0,493,1,3,0
10,3,7,1,0,172697,1,3,0
10,3,7,2,0,1216056,1,3,0
10,3,7,2,1,375,1,3,1
10,3,7,2,0,1209186,3,3,2
10,3,7,3,0,734,1,3,0
10,3,7,2,0,275,1,3,2
10,3,7,1,0,733,1,3,0
10,3,7,1,0,294,1,3,0
10,3,7,3,1,925,1,3,1
10,3,7,1,0,824,3,3,0
10,3,7,1,0,8841408,1,3,0
10,3,7,2,0,1699,1,3,0
10,3,7,2,0,117283,1,3,1
10,3,7,1,0,472013,1,3,0
10,3,7,3,0,27683,1,3,0
10,3,7,4,0,1898,1,3,0
10,3,7,4,1,7944,3,3,0
10,3,7,2,1,910890,1,3,0
10,3,7,2,0,187390,1,3,0
10,3,7,1,0,1136,1,3,0
10,3,7,2,0,362691,1,3,0
10,3,7,1,0,562,1,3,0
10,3,7,1,0,10751,1,3,0
10,3,7,5,1,4304,3,3,0
10,3,7,4,0,474,1,3,1
10,3,7,2,0,283,1,3,0
10,3,7,2,0,10828168,3,3,0
10,3,7,2,0,17257363,1,3,0
10,3,7,1,1,2232,1,3,0
10,3,7,3,0,35917,1,3,1
10,3,7,4,0,635,1,3,0
10,3,7,4,0,817,3,3,3
10,3,7,1,0,698,1,3,0
10,3,7,1,1,553,1,3,1
10,3,7,3,0,4122,3,3,0
10,3,7,1,0,4976446,1,3,0
10,3,7,3,0,10841063,1,3,0
10,3,7,3,0,953,1,3,0
10,3,7,3,0,63925,1,3,0
10,3,7,2,1,11659403,3,3,0
10,3,7,1,0,369724,1,3,0
10,3,7,2,0,515,1,3,0
10,3,7,2,1,2036,1,3,5
10,3,7,1,0,527,1,3,0
10,3,7,3,0,818,1,3,0
10,3,7,2,0,478,1,3,0
10,3,7,4,0,1046,1,3,1
10,3,7,2,0,164872,1,3,0
10,3,7,2,0,87009,1,3,0
10,3,7,2,0,10815,1,3,1
10,3,7,5,0,573,3,3,0
10,3,7,4,1,8159,3,3,0
10,3,7,2,0,435,3,3,0
10,3,7,3,1,1188,3,3,0
10,3,7,3,0,462,1,3,0
10,3,7,3,0,845,3,3,2
10,3,7,1,1,3963243,1,3,2
10,3,7,1,0,857,1,3,0
10,3,7,1,0,492,1,3,0
10,3,7,2,0,577,1,3,0
10,3,7,3,1,964646,1,3,0
10,3,7,1,0,65287109,1,3,0
10,3,7,1,0,11570,1,3,0
10,3,7,4,0,1448165,1,3,1
10,3,7,2,0,4736,3,3,0
10,3,7,2,0,233414,1,3,0
10,3,7,2,0,24823627,1,3,0
10,3,7,3,0,665,1,3,0
10,3,7,2,1,1362386,1,3,0
10,3,7,2,0,1871,3,3,2
10,3,7,2,0,358395,1,3,0
10,3,7,4,1,6932064,3,3,0
10,3,7,3,0,13638363,3,3,0
10,3,7,1,0,575,1,3,0
10,3,7,1,0,225,1,3,0
10,3,7,4,0,654199,1,3,0
10,3,7,2,0,1269,3,3,2
10,3,7,1,0,1395834,1,3,0
10,3,7,2,1,19098238,1,3,1
10,3,7,2,1,1355,1,3,0
10,3,7,2,0,520,1,3,0
10,3,7,1,0,25658,1,3,0
10,3,7,3,0,697,3,3,0
10,3,7,2,1,253069,1,3,0
10,3,7,1,0,1752900,1,3,2
10,3,7,4,0,22348325,3,3,0
10,3,7,5,0,418,1,3,0
10,3,7,2,0,5427,1,3,0
10,3,7,1,0,5274,1,3,0
10,3,7,3,0,1739,1,3,0
10,3,7,4,0,12882,1,3,0
10,3,7,2,0,543,1,3,0
10,3,7,3,0,1133,3,3,0
10,3,7,2,0,348,1,3,0
10,3,7,1,0,4094,1,3,1
10,3,7,1,0,27829537,1,3,0
10,3,7,3,0,12718632,1,3,0
10,3,7,1,0,657,1,3,0
10,3,7,1,1,355,3,3,0
10,3,7,4,0,1268,3,3,0
10,3,7,3,1,681197,1,3,4
10,3,7,2,0,3879,1,3,0
10,3,7,1,0,418,1,3,0
10,3,7,3,0,440,1,3,0
10,3,7,2,0,516,1,3,2
10,3,7,3,0,2787731,1,3,0
10,3,7,1,0,691,1,3,0
10,3,7,2,0,1431821,1,3,0
10,3,7,1,0,281,1,3,0
10,3,7,4,1,518,3,3,0
10,3,7,1,0,1546,1,3,0
10,3,7,2,0,1314,3,3,0
10,3,7,1,1,596,1,3,0
10,3,7,3,0,358,1,3,0
10,3,7,3,0,746,3,3,0
10,3,7,3,0,1939,1,3,0
10,3,7,2,0,15280,1,3,0
10,3,7,1,0,342046,1,3,0
10,3,7,2,0,611,1,3,1
10,3,7,2,0,387,1,3,0
10,3,7,2,0,47897,1,3,3
10,3,7,1,0,1037,1,3,0
10,3,7,1,0,1938184,1,3,0
10,3,7,1,0,756,1,3,2
10,3,7,1,0,56147,3,3,0
10,3,7,1,0,404,3,3,0
10,3,7,3,1,664,1,3,0
10,3,7,2,0,833,3,3,0
10,3,7,2,0,512,1,3,3
10,3,7,1,0,12259,3,3,0
10,3,7,2,0,1683,1,3,0
10,3,7,1,0,855286,1,3,1
10,11,7,2,0,579,1,3,0
10,11,7,1,0,20571157,1,3,0
10,11,7,1,0,407,1,3,0
10,11,7,1,0,19670,1,3,0
10,27,7,3,0,210248,1,3,0
2,12,7,2,0,580,3,3,0
9,12,7,3,1,5969499,1,3,0
9,12,7,2,0,1033,3,3,0
10,12,7,2,0,415,1,3,0
10,12,7,2,0,898,1,3,0
10,12,7,2,1,34549,1,3,0
10,12,7,2,0,1240,3,3,1
10,12,7,3,1,44613,3,3,0
10,29,7,5,0,24133,1,3,0
9,4,7,2,0,768,1,3,0
9,4,7,2,0,649,1,3,0
9,4,7,2,0,3987,1,3,6
10,4,7,2,0,276,1,3,0
10,4,7,2,0,3238,1,3,0
10,4,7,2,1,1852,1,3,0
10,4,7,2,0,983,3,3,0
10,4,7,2,1,2702,3,3,0
10,4,7,2,0,4708604,1,3,0
10,4,7,2,0,689,3,3,1
10,4,7,1,0,362,1,3,0
10,4,7,2,1,747,1,3,0
10,4,7,1,0,1040467,1,3,0
10,4,7,1,0,657,2,3,0
10,4,7,2,0,2882,1,3,1
10,4,7,2,0,1398,1,3,0
10,4,7,2,0,175,1,3,0
10,4,7,2,0,417,3,3,5
10,4,7,2,0,320,1,3,0
10,13,7,6,1,3588889,3,3,3
10,13,7,1,0,1392,1,3,0
10,13,7,1,0,465,1,3,0
10,14,7,3,0,11556877,1,3,0
7,15,7,1,0,19000,1,3,0
9,15,7,3,0,861371,3,3,0
10,15,7,2,0,1441,3,3,0
7,6,7,3,0,282,1,3,0
8,6,7,1,0,497,1,3,0
9,6,7,3,0,7647537,1,3,0
10,6,7,3,0,558,1,3,0
10,6,7,3,1,57169712,1,3,0
10,6,7,3,0,184933,1,3,0
10,6,7,3,0,413,1,3,0
10,6,7,3,0,2523,1,3,0
10,6,7,3,0,823,1,3,0
10,6,7,3,1,618,1,3,0
10,6,7,3,0,723,1,3,0
10,6,7,3,0,1590,1,3,0
10,6,7,3,0,43445866,1,3,1
10,6,7,3,0,707,1,3,0
10,6,7,3,0,722,3,3,1
10,6,7,3,1,887,1,3,0
10,6,7,3,0,1869,1,3,5
10,7,7,4,0,9436,1,3,0
10,7,7,4,1,227,1,3,1
10,7,7,4,0,784,1,3,0
10,7,7,4,0,402,1,3,0
10,7,7,4,0,1153,1,3,0
10,7,7,1,0,782,3,3,0
10,7,7,4,0,708,1,3,2
10,7,7,4,0,791,1,3,1
10,7,7,4,0,68773,1,3,0
10,7,7,4,0,1036,1,3,0
10,7,7,1,1,662,1,3,0
10,7,7,4,0,1495,1,3,0
10,7,7,1,0,474,3,3,0
10,23,7,2,0,512,1,3,0
10,23,7,2,1,781,3,3,0
10,24,7,5,1,1819210,1,3,1
7,8,8,1,0,139763,3,3,0
10,9,8,1,1,870,1,3,0
10,18,8,1,1,344,1,3,0
10,36,8,5,0,580,1,3,0
0,3,8,4,0,21430313,3,3,0
0,3,8,2,0,159136,1,3,0
0,3,8,3,0,631,1,3,0
1,3,8,3,0,903,1,3,0
1,3,8,1,0,90116,1,3,0
2,3,8,1,0,417,1,3,0
4,3,8,1,0,29135,1,3,0
4,3,8,1,0,1589,1,3,0
5,3,8,2,0,1001,2,3,0
5,3,8,4,0,1152,1,3,0
5,3,8,4,0,1298,1,3,0
5,3,8,4,1,22067,1,3,0
6,3,8,3,0,82949475,1,3,0
6,3,8,3,0,1033,1,3,0
7,3,8,3,0,230961,3,3,0
8,3,8,1,0,651,1,3,1
8,3,8,3,1,204,3,3,0
8,3,8,1,0,960188,1,3,0
8,3,8,4,0,352,3,3,0
8,3,8,1,1,6235418,3,3,0
8,3,8,2,0,41146,1,3,0
8,3,8,1,0,591477,1,3,0
8,3,8,3,1,221,1,3,0
8,3,8,4,0,488411,1,3,0
8,3,8,3,0,405,1,3,0
8,3,8,2,0,267,1,3,0
8,3,8,1,0,813,3,3,2
8,3,8,1,0,426,3,3,0
9,3,8,3,0,166884,3,3,0
9,3,8,2,1,1922,1,3,0
9,3,8,3,0,559,1,3,0
9,3,8,1,0,176659,1,3,3
9,3,8,1,0,17556,3,3,0
9,3,8,1,1,1086,1,3,0
9,3,8,1,0,332404,3,3,0
9,3,8,1,1,37089056,3,3,0
9,3,8,2,1,510,1,3,0
9,3,8,1,0,517038,3,3,0
9,3,8,4,0,637778,3,3,0
9,3,8,1,0,2478323,1,3,2
9,3,8,1,0,309,1,3,0
9,3,8,4,0,678305,1,3,0
9,3,8,4,0,181699,1,3,0
9,3,8,1,0,406386,3,3,0
10,3,8,2,0,354382,1,3,0
10,3,8,2,0,897,1,3,0
10,3,8,3,0,926,1,3,0
10,3,8,3,0,2785,1,3,1
10,3,8,2,0,1108,1,3,0
10,3,8,1,0,87976,1,3,0
10,3,8,3,1,982,3,3,0
10,3,8,1,0,591,1,3,0
10,3,8,2,0,902,1,3,0
10,3,8,1,0,1739,1,3,0
10,3,8,1,0,825,1,3,0
10,3,8,1,0,101706060,1,3,0
10,3,8,3,0,582,1,3,0
10,3,8,2,0,4342594,1,3,0
10,3,8,1,1,1519,3,3,2
10,3,8,2,0,2920,1,3,0
10,3,8,2,0,1211,1,3,0
10,3,8,3,0,432,1,3,0
10,3,8,2,0,1767438,1,3,0
10,3,8,1,0,946,1,3,0
10,3,8,1,0,922,3,3,0
10,3,8,4,0,1339,1,3,0
10,3,8,1,0,15974178,1,3,0
10,3,8,4,0,721,1,3,0
10,3,8,3,1,338939,1,3,0
10,3,8,2,0,318,3,3,0
10,3,8,2,0,1218,1,3,0
10,3,8,1,1,4613,1,3,0
10,3,8,1,0,330147,1,3,1
10,3,8,3,1,288,1,3,0
10,3,8,1,0,356,1,3,0
10,3,8,2,0,13900747,1,3,3
10,3,8,1,0,1276,3,3,0
10,3,8,1,0,1346,3,3,0
10,3,8,1,0,311,3,3,0
10,3,8,1,0,630515,1,3,0
10,3,8,2,1,252258,1,3,2
10,3,8,1,0,499,1,3,1
10,3,8,2,0,5829574,1,3,0
10,3,8,2,0,5250,1,3,0
10,3,8,2,1,54154941,1,3,0
10,3,8,1,0,397,1,3,0
10,3,8,2,1,14346137,1,3,0
10,3,8,3,0,436,3,3,0
10,3,8,4,0,14437783,3,3,1
10,3,8,3,0,1303,1,3,0
10,3,8,1,1,2004,3,3,2
10,3,8,1,0,8775,3,3,0
10,3,8,2,0,631868,1,3,0
10,3,8,2,0,336727,3,3,0
10,3,8,3,0,2542,3,3,0
10,3,8,1,1,580,1,3,0
10,3,8,1,0,122829,3,3,1
10,3,8,4,0,6944061,3,3,0
10,3,8,3,0,660,3,3,0
10,3,8,2,0,32631831,1,3,0
10,3,8,2,0,79741,1,3,0
10,3,8,1,0,369587,3,3,0
10,3,8,2,1,355,1,3,0
10,3,8,1,0,241,1,3,0
10,3,8,2,0,7160750,1,3,0
10,3,8,3,0,2425550,1,3,0
10,3,8,4,0,1881,1,3,0
10,3,8,4,0,8610656,1,3,1
10,3,8,2,0,1345,3,3,0
10,3,8,1,0,1500,1,3,2
10,3,8,1,0,1137,1,3,4
10,3,8,1,0,375,1,3,0
10,3,8,3,1,2498249,3,3,0
10,3,8,2,0,59954,1,3,0
10,3,8,1,0,410,1,3,0
10,3,8,2,1,551,1,3,0
10,3,8,2,0,89564980,1,3,3
10,3,8,1,1,365,1,3,0
10,3,8,3,0,667,3,3,0
10,3,8,3,0,462,3,3,1
10,3,8,1,0,637,3,3,0
10,3,8,5,0,518,3,3,1
10,3,8,3,0,1555036,1,3,1
10,3,8,3,0,367,1,3,0
10,3,8,1,0,15661060,1,3,0
10,3,8,1,0,22276218,1,3,0
10,3,8,1,0,420,1,3,0
10,3,8,3,0,351,1,3,0
10,3,8,2,0,22038289,3,3,0
10,3,8,2,0,6222002,3,3,0
10,3,8,1,1,938885,3,3,0
10,3,8,1,0,702129,1,3,0
10,3,8,3,1,20398094,1,3,0
10,3,8,4,0,335879,3,3,1
10,3,8,3,0,3592,1,3,0
10,3,8,4,0,2268559,1,3,0
10,3,8,4,1,131107,1,3,1
10,3,8,2,0,427,3,3,0
10,3,8,2,0,3962575,1,3,0
10,3,8,2,0,975,3,3,0
10,3,8,2,0,468,1,3,0
10,3,8,1,0,251645,3,3,8
10,3,8,3,1,207103,1,3,1
10,3,8,2,0,656,1,3,0
10,3,8,1,0,827,1,3,1
10,3,8,1,0,303,1,3,2
10,3,8,2,0,664,1,3,0
10,3,8,1,1,81250,1,3,1
10,3,8,2,0,497,1,3,0
10,3,8,4,0,555,1,3,2
10,3,8,1,0,430764,1,3,0
10,3,8,4,0,2291083,3,3,0
10,3,8,2,0,528,1,3,0
10,3,8,2,0,77307561,1,3,0
10,3,8,3,0,911008,3,3,0
10,3,8,1,0,67729,1,3,0
10,3,8,1,0,2049,1,3,0
10,3,8,3,0,5338009,1,3,0
10,3,8,1,0,688404,3,3,0
10,3,8,3,0,169692,1,3,2
10,3,8,1,0,1176,1,3,0
10,3,8,2,0,7862716,1,2,0
10,3,8,2,0,5675,1,3,0
10,3,8,3,0,7198,1,3,0
10,3,8,1,0,42307168,1,3,0
10,3,8,1,0,854,1,3,0
10,3,8,1,1,185144,1,3,0
10,3,8,3,0,994,1,3,0
10,3,8,2,0,3025455,1,3,0
10,3,8,2,0,21879025,3,3,0
10,3,8,4,0,24647569,1,3,0
10,3,8,1,0,1403,3,3,0
10,3,8,3,0,167,1,3,0
10,3,8,2,1,259,1,3,0
10,3,8,2,0,591,1,3,0
10,3,8,2,0,782,1,3,0
10,3,8,1,0,802,1,3,0
10,3,8,4,1,3817,1,3,0
10,3,8,3,1,1815,3,3,0
10,3,8,4,0,258,1,2,1
10,3,8,3,1,3481,2,3,0
10,3,8,1,0,925,3,3,0
10,3,8,1,0,565,3,3,0
10,3,8,4,0,508,1,3,0
10,3,8,2,0,37992788,1,3,0
10,3,8,3,1,407,1,3,0
10,3,8,2,1,3159154,1,3,0
10,3,8,3,0,995778,3,3,0
10,3,8,1,0,2676296,1,3,0
10,3,8,3,1,1207,1,3,0
10,3,8,2,1,739,3,3,0
10,3,8,6,1,1035527,1,3,0
10,3,8,2,0,5110073,1,3,0
10,3,8,1,0,519,1,3,0
10,3,8,1,0,414,1,3,0
10,3,8,3,0,8212745,1,3,0
10,3,8,2,0,16664956,1,3,0
10,3,8,2,0,321,1,3,0
10,3,8,5,0,51115,1,3,1
10,3,8,1,0,791,1,3,0
10,3,8,4,0,815,3,3,2
10,3,8,1,0,373,1,3,0
10,3,8,2,0,5534,1,3,0
10,3,8,2,0,1432,3,3,4
10,3,8,2,0,322,3,3,1
10,3,8,2,0,433414,1,3,0
10,3,8,3,0,640,1,3,0
10,3,8,1,1,342,1,3,0
